"method","arm","level","sample_size","effect_size","truth","predicted","n"
"mrgn","CSq","edge",50,"medium","M1","T1 - T2 Edge Present",2
"mrgn","CSq","edge",50,"medium","M2","T1 - T2 Edge Present",3
"mrgn","CSq","edge",50,"medium","M3","T1 - T2 Edge Present",1
"mrgn","CSq","edge",50,"medium","M4","T1 - T2 Edge Present",2
"mrgn","CSq","edge",50,"medium","M0","Other",19
"mrgn","CSq","edge",50,"medium","M1","Other",18
"mrgn","CSq","edge",50,"medium","M2","Other",17
"mrgn","CSq","edge",50,"medium","M3","Other",19
"mrgn","CSq","edge",50,"medium","M4","Other",18
"mrgn","CSq","model",50,"large","M0","M0",0
"mrgn","CSq","model",50,"large","M1","M0",1
"mrgn","CSq","model",50,"large","M2","M0",2
"mrgn","CSq","model",50,"large","M3","M0",1
"mrgn","CSq","model",50,"large","M4","M0",0
"mrgn","CSq","model",50,"large","M0","M1",5
"mrgn","CSq","model",50,"large","M1","M1",3
"mrgn","CSq","model",50,"large","M2","M1",5
"mrgn","CSq","model",50,"large","M3","M1",6
"mrgn","CSq","model",50,"large","M4","M1",5
"mrgn","CSq","model",50,"large","M0","M2",0
"mrgn","CSq","model",50,"large","M1","M2",0
"mrgn","CSq","model",50,"large","M2","M2",0
"mrgn","CSq","model",50,"large","M3","M2",0
"mrgn","CSq","model",50,"large","M4","M2",0
"mrgn","CSq","model",50,"large","M0","M3",0
"mrgn","CSq","model",50,"large","M1","M3",0
"mrgn","CSq","model",50,"large","M2","M3",1
"mrgn","CSq","model",50,"large","M3","M3",2
"mrgn","CSq","model",50,"large","M4","M3",0
"mrgn","CSq","model",50,"large","M0","M4",0
"mrgn","CSq","model",50,"large","M1","M4",0
"mrgn","CSq","model",50,"large","M2","M4",0
"mrgn","CSq","model",50,"large","M3","M4",0
"mrgn","CSq","model",50,"large","M4","M4",0
"mrgn","CSq","model",50,"large","M0","Other",15
"mrgn","CSq","model",50,"large","M1","Other",16
"mrgn","CSq","model",50,"large","M2","Other",12
"mrgn","CSq","model",50,"large","M3","Other",11
"mrgn","CSq","model",50,"large","M4","Other",15
"mrgn","CSq","edge",50,"large","M0","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",50,"large","M1","T1 - T2 Edge Absent",1
"mrgn","CSq","edge",50,"large","M2","T1 - T2 Edge Absent",3
"mrgn","CSq","edge",50,"large","M3","T1 - T2 Edge Absent",3
"mrgn","CSq","edge",50,"large","M4","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",50,"large","M0","T1 - T2 Edge Present",5
"mrgn","CSq","edge",50,"large","M1","T1 - T2 Edge Present",3
"mrgn","CSq","edge",50,"large","M2","T1 - T2 Edge Present",5
"mrgn","CSq","edge",50,"large","M3","T1 - T2 Edge Present",6
"mrgn","CSq","edge",50,"large","M4","T1 - T2 Edge Present",5
"mrgn","CSq","edge",50,"large","M0","Other",15
"mrgn","CSq","edge",50,"large","M1","Other",16
"mrgn","CSq","edge",50,"large","M2","Other",12
"mrgn","CSq","edge",50,"large","M3","Other",11
"mrgn","CSq","edge",50,"large","M4","Other",15
"mrgn","CSq","model",150,"all","M0","M0",8
"mrgn","CSq","model",150,"all","M1","M0",0
"mrgn","CSq","model",150,"all","M2","M0",0
"mrgn","CSq","model",150,"all","M3","M0",0
"mrgn","CSq","model",150,"all","M4","M0",0
"mrgn","CSq","model",150,"all","M0","M1",13
"mrgn","CSq","model",150,"all","M1","M1",17
"mrgn","CSq","model",150,"all","M2","M1",9
"mrgn","CSq","model",150,"all","M3","M1",14
"mrgn","CSq","model",150,"all","M4","M1",18
"mrgn","CSq","model",150,"all","M0","M2",0
"mrgn","CSq","model",150,"all","M1","M2",0
"mrgn","CSq","model",150,"all","M2","M2",9
"mrgn","CSq","model",150,"all","M3","M2",0
"mrgn","CSq","model",150,"all","M4","M2",0
"mrgn","CSq","model",150,"all","M0","M3",0
"mrgn","CSq","model",150,"all","M1","M3",0
"mrgn","CSq","model",150,"all","M2","M3",1
"mrgn","CSq","model",150,"all","M3","M3",14
"mrgn","CSq","model",150,"all","M4","M3",0
"mrgn","CSq","model",150,"all","M0","M4",0
"mrgn","CSq","model",150,"all","M1","M4",1
"mrgn","CSq","model",150,"all","M2","M4",0
"mrgn","CSq","model",150,"all","M3","M4",5
"mrgn","CSq","model",150,"all","M4","M4",3
"mrgn","CSq","model",150,"all","M0","Other",39
"mrgn","CSq","model",150,"all","M1","Other",42
"mrgn","CSq","model",150,"all","M2","Other",41
"mrgn","CSq","model",150,"all","M3","Other",27
"mrgn","CSq","model",150,"all","M4","Other",39
"mrgn","CSq","edge",150,"all","M0","T1 - T2 Edge Absent",8
"mrgn","CSq","edge",150,"all","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",150,"all","M2","T1 - T2 Edge Absent",1
"mrgn","CSq","edge",150,"all","M3","T1 - T2 Edge Absent",14
"mrgn","CSq","edge",150,"all","M4","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",150,"all","M0","T1 - T2 Edge Present",13
"mrgn","CSq","edge",150,"all","M1","T1 - T2 Edge Present",18
"mrgn","CSq","edge",150,"all","M2","T1 - T2 Edge Present",18
"mrgn","CSq","edge",150,"all","M3","T1 - T2 Edge Present",19
"mrgn","CSq","edge",150,"all","M4","T1 - T2 Edge Present",21
"mrgn","CSq","edge",150,"all","M0","Other",39
"mrgn","CSq","edge",150,"all","M1","Other",42
"mrgn","CSq","edge",150,"all","M2","Other",41
"mrgn","CSq","edge",150,"all","M3","Other",27
"mrgn","CSq","edge",150,"all","M4","Other",39
"mrgn","CSq","model",150,"small","M0","M0",0
"mrgn","CSq","model",150,"small","M1","M0",0
"mrgn","CSq","model",150,"small","M2","M0",0
"mrgn","CSq","model",150,"small","M3","M0",0
"mrgn","CSq","model",150,"small","M4","M0",0
"mrgn","CSq","model",150,"small","M0","M1",1
"mrgn","CSq","model",150,"small","M1","M1",1
"mrgn","CSq","model",150,"small","M2","M1",0
"mrgn","CSq","model",150,"small","M3","M1",1
"mrgn","CSq","model",150,"small","M4","M1",0
"mrgn","CSq","model",150,"small","M0","M2",0
"mrgn","CSq","model",150,"small","M1","M2",0
"mrgn","CSq","model",150,"small","M2","M2",0
"mrgn","CSq","model",150,"small","M3","M2",0
"mrgn","CSq","model",150,"small","M4","M2",0
"mrgn","CSq","model",150,"small","M0","M3",0
"mrgn","CSq","model",150,"small","M1","M3",0
"mrgn","CSq","model",150,"small","M2","M3",0
"mrgn","CSq","model",150,"small","M3","M3",1
"mrgn","CSq","model",150,"small","M4","M3",0
"mrgn","CSq","model",150,"small","M0","M4",0
"mrgn","CSq","model",150,"small","M1","M4",0
"mrgn","CSq","model",150,"small","M2","M4",0
"mrgn","CSq","model",150,"small","M3","M4",0
"mrgn","CSq","model",150,"small","M4","M4",0
"mrgn","CSq","model",150,"small","M0","Other",19
"mrgn","CSq","model",150,"small","M1","Other",19
"mrgn","CSq","model",150,"small","M2","Other",20
"mrgn","CSq","model",150,"small","M3","Other",18
"mrgn","CSq","model",150,"small","M4","Other",20
"mrgn","CSq","edge",150,"small","M0","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",150,"small","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",150,"small","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",150,"small","M3","T1 - T2 Edge Absent",1
"mrgn","CSq","edge",150,"small","M4","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",150,"small","M0","T1 - T2 Edge Present",1
"mrgn","CSq","edge",150,"small","M1","T1 - T2 Edge Present",1
"mrgn","CSq","edge",150,"small","M2","T1 - T2 Edge Present",0
"mrgn","CSq","edge",150,"small","M3","T1 - T2 Edge Present",1
"mrgn","CSq","edge",150,"small","M4","T1 - T2 Edge Present",0
"mrgn","CSq","edge",150,"small","M0","Other",19
"mrgn","CSq","edge",150,"small","M1","Other",19
"mrgn","CSq","edge",150,"small","M2","Other",20
"mrgn","CSq","edge",150,"small","M3","Other",18
"mrgn","CSq","edge",150,"small","M4","Other",20
"mrgn","CSq","model",150,"medium","M0","M0",0
"mrgn","CSq","model",150,"medium","M1","M0",0
"mrgn","CSq","model",150,"medium","M2","M0",0
"mrgn","CSq","model",150,"medium","M3","M0",0
"mrgn","CSq","model",150,"medium","M4","M0",0
"mrgn","CSq","model",150,"medium","M0","M1",7
"mrgn","CSq","model",150,"medium","M1","M1",2
"mrgn","CSq","model",150,"medium","M2","M1",4
"mrgn","CSq","model",150,"medium","M3","M1",6
"mrgn","CSq","model",150,"medium","M4","M1",5
"mrgn","CSq","model",150,"medium","M0","M2",0
"mrgn","CSq","model",150,"medium","M1","M2",0
"mrgn","CSq","model",150,"medium","M2","M2",0
"mrgn","CSq","model",150,"medium","M3","M2",0
"mrgn","CSq","model",150,"medium","M4","M2",0
"mrgn","CSq","model",150,"medium","M0","M3",0
"mrgn","CSq","model",150,"medium","M1","M3",0
"mrgn","CSq","model",150,"medium","M2","M3",0
"mrgn","CSq","model",150,"medium","M3","M3",4
"mrgn","CSq","model",150,"medium","M4","M3",0
"mrgn","CSq","model",150,"medium","M0","M4",0
"mrgn","CSq","model",150,"medium","M1","M4",0
"mrgn","CSq","model",150,"medium","M2","M4",0
"mrgn","CSq","model",150,"medium","M3","M4",3
"mrgn","CSq","model",150,"medium","M4","M4",2
"mrgn","CSq","model",150,"medium","M0","Other",13
"mrgn","CSq","model",150,"medium","M1","Other",18
"mrgn","CSq","model",150,"medium","M2","Other",16
"mrgn","CSq","model",150,"medium","M3","Other",7
"mrgn","CSq","model",150,"medium","M4","Other",13
"mrgn","CSq","edge",150,"medium","M0","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",150,"medium","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",150,"medium","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",150,"medium","M3","T1 - T2 Edge Absent",4
"mrgn","CSq","edge",150,"medium","M4","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",150,"medium","M0","T1 - T2 Edge Present",7
"mrgn","CSq","edge",150,"medium","M1","T1 - T2 Edge Present",2
"mrgn","CSq","edge",150,"medium","M2","T1 - T2 Edge Present",4
"mrgn","CSq","edge",150,"medium","M3","T1 - T2 Edge Present",9
"mrgn","CSq","edge",150,"medium","M4","T1 - T2 Edge Present",7
"mrgn","CSq","edge",150,"medium","M0","Other",13
"mrgn","CSq","edge",150,"medium","M1","Other",18
"mrgn","CSq","edge",150,"medium","M2","Other",16
"mrgn","CSq","edge",150,"medium","M3","Other",7
"mrgn","CSq","edge",150,"medium","M4","Other",13
"mrgn","CSq","model",150,"large","M0","M0",8
"mrgn","CSq","model",150,"large","M1","M0",0
"mrgn","CSq","model",150,"large","M2","M0",0
"mrgn","CSq","model",150,"large","M3","M0",0
"mrgn","CSq","model",150,"large","M4","M0",0
"mrgn","CSq","model",150,"large","M0","M1",5
"mrgn","CSq","model",150,"large","M1","M1",14
"mrgn","CSq","model",150,"large","M2","M1",5
"mrgn","CSq","model",150,"large","M3","M1",7
"mrgn","CSq","model",150,"large","M4","M1",13
"mrgn","CSq","model",150,"large","M0","M2",0
"mrgn","CSq","model",150,"large","M1","M2",0
"mrgn","CSq","model",150,"large","M2","M2",9
"mrgn","CSq","model",150,"large","M3","M2",0
"mrgn","CSq","model",150,"large","M4","M2",0
"mrgn","CSq","model",150,"large","M0","M3",0
"mrgn","CSq","model",150,"large","M1","M3",0
"mrgn","CSq","model",150,"large","M2","M3",1
"mrgn","CSq","model",150,"large","M3","M3",9
"mrgn","CSq","model",150,"large","M4","M3",0
"mrgn","CSq","model",150,"large","M0","M4",0
"mrgn","CSq","model",150,"large","M1","M4",1
"mrgn","CSq","model",150,"large","M2","M4",0
"mrgn","CSq","model",150,"large","M3","M4",2
"mrgn","CSq","model",150,"large","M4","M4",1
"mrgn","CSq","model",150,"large","M0","Other",7
"mrgn","CSq","model",150,"large","M1","Other",5
"mrgn","CSq","model",150,"large","M2","Other",5
"mrgn","CSq","model",150,"large","M3","Other",2
"mrgn","CSq","model",150,"large","M4","Other",6
"mrgn","CSq","edge",150,"large","M0","T1 - T2 Edge Absent",8
"mrgn","CSq","edge",150,"large","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",150,"large","M2","T1 - T2 Edge Absent",1
"mrgn","CSq","edge",150,"large","M3","T1 - T2 Edge Absent",9
"mrgn","CSq","edge",150,"large","M4","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",150,"large","M0","T1 - T2 Edge Present",5
"mrgn","CSq","edge",150,"large","M1","T1 - T2 Edge Present",15
"mrgn","CSq","edge",150,"large","M2","T1 - T2 Edge Present",14
"mrgn","CSq","edge",150,"large","M3","T1 - T2 Edge Present",9
"mrgn","CSq","edge",150,"large","M4","T1 - T2 Edge Present",14
"mrgn","CSq","edge",150,"large","M0","Other",7
"mrgn","CSq","edge",150,"large","M1","Other",5
"mrgn","CSq","edge",150,"large","M2","Other",5
"mrgn","CSq","edge",150,"large","M3","Other",2
"mrgn","CSq","edge",150,"large","M4","Other",6
"mrgn","CSq","model",300,"all","M0","M0",13
"mrgn","CSq","model",300,"all","M1","M0",0
"mrgn","CSq","model",300,"all","M2","M0",0
"mrgn","CSq","model",300,"all","M3","M0",0
"mrgn","CSq","model",300,"all","M4","M0",0
"mrgn","CSq","model",300,"all","M0","M1",14
"mrgn","CSq","model",300,"all","M1","M1",35
"mrgn","CSq","model",300,"all","M2","M1",18
"mrgn","CSq","model",300,"all","M3","M1",13
"mrgn","CSq","model",300,"all","M4","M1",26
"mrgn","CSq","model",300,"all","M0","M2",0
"mrgn","CSq","model",300,"all","M1","M2",0
"mrgn","CSq","model",300,"all","M2","M2",16
"mrgn","CSq","model",300,"all","M3","M2",0
"mrgn","CSq","model",300,"all","M4","M2",0
"mrgn","CSq","model",300,"all","M0","M3",0
"mrgn","CSq","model",300,"all","M1","M3",0
"mrgn","CSq","model",300,"all","M2","M3",0
"mrgn","CSq","model",300,"all","M3","M3",14
"mrgn","CSq","model",300,"all","M4","M3",2
"mrgn","CSq","model",300,"all","M0","M4",0
"mrgn","CSq","model",300,"all","M1","M4",0
"mrgn","CSq","model",300,"all","M2","M4",0
"mrgn","CSq","model",300,"all","M3","M4",12
"mrgn","CSq","model",300,"all","M4","M4",11
"mrgn","CSq","model",300,"all","M0","Other",33
"mrgn","CSq","model",300,"all","M1","Other",25
"mrgn","CSq","model",300,"all","M2","Other",26
"mrgn","CSq","model",300,"all","M3","Other",21
"mrgn","CSq","model",300,"all","M4","Other",21
"mrgn","CSq","edge",300,"all","M0","T1 - T2 Edge Absent",13
"mrgn","CSq","edge",300,"all","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",300,"all","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",300,"all","M3","T1 - T2 Edge Absent",14
"mrgn","CSq","edge",300,"all","M4","T1 - T2 Edge Absent",2
"mrgn","CSq","edge",300,"all","M0","T1 - T2 Edge Present",14
"mrgn","CSq","edge",300,"all","M1","T1 - T2 Edge Present",35
"mrgn","CSq","edge",300,"all","M2","T1 - T2 Edge Present",34
"mrgn","CSq","edge",300,"all","M3","T1 - T2 Edge Present",25
"mrgn","CSq","edge",300,"all","M4","T1 - T2 Edge Present",37
"mrgn","CSq","edge",300,"all","M0","Other",33
"mrgn","CSq","edge",300,"all","M1","Other",25
"mrgn","CSq","edge",300,"all","M2","Other",26
"mrgn","CSq","edge",300,"all","M3","Other",21
"mrgn","CSq","edge",300,"all","M4","Other",21
"mrgn","CSq","model",300,"small","M0","M0",0
"mrgn","CSq","model",300,"small","M1","M0",0
"mrgn","CSq","model",300,"small","M2","M0",0
"mrgn","CSq","model",300,"small","M3","M0",0
"mrgn","CSq","model",300,"small","M4","M0",0
"mrgn","CSq","model",300,"small","M0","M1",3
"mrgn","CSq","model",300,"small","M1","M1",2
"mrgn","CSq","model",300,"small","M2","M1",1
"mrgn","CSq","model",300,"small","M3","M1",1
"mrgn","CSq","model",300,"small","M4","M1",2
"mrgn","CSq","model",300,"small","M0","M2",0
"mrgn","CSq","model",300,"small","M1","M2",0
"mrgn","CSq","model",300,"small","M2","M2",0
"mrgn","CSq","model",300,"small","M3","M2",0
"mrgn","CSq","model",300,"small","M4","M2",0
"mrgn","CSq","model",300,"small","M0","M3",0
"mrgn","CSq","model",300,"small","M1","M3",0
"mrgn","CSq","model",300,"small","M2","M3",0
"mrgn","CSq","model",300,"small","M3","M3",1
"mrgn","CSq","model",300,"small","M4","M3",1
"mrgn","CSq","model",300,"small","M0","M4",0
"mrgn","CSq","model",300,"small","M1","M4",0
"mrgn","CSq","model",300,"small","M2","M4",0
"mrgn","CSq","model",300,"small","M3","M4",1
"mrgn","CSq","model",300,"small","M4","M4",0
"mrgn","CSq","model",300,"small","M0","Other",17
"mrgn","CSq","model",300,"small","M1","Other",18
"mrgn","CSq","model",300,"small","M2","Other",19
"mrgn","CSq","model",300,"small","M3","Other",17
"mrgn","CSq","model",300,"small","M4","Other",17
"mrgn","CSq","edge",300,"small","M0","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",300,"small","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",300,"small","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",300,"small","M3","T1 - T2 Edge Absent",1
"mrgn","CSq","edge",300,"small","M4","T1 - T2 Edge Absent",1
"mrgn","CSq","edge",300,"small","M0","T1 - T2 Edge Present",3
"mrgn","CSq","edge",300,"small","M1","T1 - T2 Edge Present",2
"mrgn","CSq","edge",300,"small","M2","T1 - T2 Edge Present",1
"mrgn","CSq","edge",300,"small","M3","T1 - T2 Edge Present",2
"mrgn","CSq","edge",300,"small","M4","T1 - T2 Edge Present",2
"mrgn","CSq","edge",300,"small","M0","Other",17
"mrgn","CSq","edge",300,"small","M1","Other",18
"mrgn","CSq","edge",300,"small","M2","Other",19
"mrgn","CSq","edge",300,"small","M3","Other",17
"mrgn","CSq","edge",300,"small","M4","Other",17
"mrgn","CSq","model",300,"medium","M0","M0",3
"mrgn","CSq","model",300,"medium","M1","M0",0
"mrgn","CSq","model",300,"medium","M2","M0",0
"mrgn","CSq","model",300,"medium","M3","M0",0
"mrgn","CSq","model",300,"medium","M4","M0",0
"mrgn","CSq","model",300,"medium","M0","M1",5
"mrgn","CSq","model",300,"medium","M1","M1",16
"mrgn","CSq","model",300,"medium","M2","M1",12
"mrgn","CSq","model",300,"medium","M3","M1",9
"mrgn","CSq","model",300,"medium","M4","M1",6
"mrgn","CSq","model",300,"medium","M0","M2",0
"mrgn","CSq","model",300,"medium","M1","M2",0
"mrgn","CSq","model",300,"medium","M2","M2",3
"mrgn","CSq","model",300,"medium","M3","M2",0
"mrgn","CSq","model",300,"medium","M4","M2",0
"mrgn","CSq","model",300,"medium","M0","M3",0
"mrgn","CSq","model",300,"medium","M1","M3",0
"mrgn","CSq","model",300,"medium","M2","M3",0
"mrgn","CSq","model",300,"medium","M3","M3",6
"mrgn","CSq","model",300,"medium","M4","M3",1
"mrgn","CSq","model",300,"medium","M0","M4",0
"mrgn","CSq","model",300,"medium","M1","M4",0
"mrgn","CSq","model",300,"medium","M2","M4",0
"mrgn","CSq","model",300,"medium","M3","M4",2
"mrgn","CSq","model",300,"medium","M4","M4",10
"mrgn","CSq","model",300,"medium","M0","Other",12
"mrgn","CSq","model",300,"medium","M1","Other",4
"mrgn","CSq","model",300,"medium","M2","Other",5
"mrgn","CSq","model",300,"medium","M3","Other",3
"mrgn","CSq","model",300,"medium","M4","Other",3
"mrgn","CSq","edge",300,"medium","M0","T1 - T2 Edge Absent",3
"mrgn","CSq","edge",300,"medium","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",300,"medium","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",300,"medium","M3","T1 - T2 Edge Absent",6
"mrgn","CSq","edge",300,"medium","M4","T1 - T2 Edge Absent",1
"mrgn","CSq","edge",300,"medium","M0","T1 - T2 Edge Present",5
"mrgn","CSq","edge",300,"medium","M1","T1 - T2 Edge Present",16
"mrgn","CSq","edge",300,"medium","M2","T1 - T2 Edge Present",15
"mrgn","CSq","edge",300,"medium","M3","T1 - T2 Edge Present",11
"mrgn","CSq","edge",300,"medium","M4","T1 - T2 Edge Present",16
"mrgn","CSq","edge",300,"medium","M0","Other",12
"mrgn","CSq","edge",300,"medium","M1","Other",4
"mrgn","CSq","edge",300,"medium","M2","Other",5
"mrgn","CSq","edge",300,"medium","M3","Other",3
"mrgn","CSq","edge",300,"medium","M4","Other",3
"mrgn","CSq","model",300,"large","M0","M0",10
"mrgn","CSq","model",300,"large","M1","M0",0
"mrgn","CSq","model",300,"large","M2","M0",0
"mrgn","CSq","model",300,"large","M3","M0",0
"mrgn","CSq","model",300,"large","M4","M0",0
"mrgn","CSq","model",300,"large","M0","M1",6
"mrgn","CSq","model",300,"large","M1","M1",17
"mrgn","CSq","model",300,"large","M2","M1",5
"mrgn","CSq","model",300,"large","M3","M1",3
"mrgn","CSq","model",300,"large","M4","M1",18
"mrgn","CSq","model",300,"large","M0","M2",0
"mrgn","CSq","model",300,"large","M1","M2",0
"mrgn","CSq","model",300,"large","M2","M2",13
"mrgn","CSq","model",300,"large","M3","M2",0
"mrgn","CSq","model",300,"large","M4","M2",0
"mrgn","CSq","model",300,"large","M0","M3",0
"mrgn","CSq","model",300,"large","M1","M3",0
"mrgn","CSq","model",300,"large","M2","M3",0
"mrgn","CSq","model",300,"large","M3","M3",7
"mrgn","CSq","model",300,"large","M4","M3",0
"mrgn","CSq","model",300,"large","M0","M4",0
"mrgn","CSq","model",300,"large","M1","M4",0
"mrgn","CSq","model",300,"large","M2","M4",0
"mrgn","CSq","model",300,"large","M3","M4",9
"mrgn","CSq","model",300,"large","M4","M4",1
"mrgn","CSq","model",300,"large","M0","Other",4
"mrgn","CSq","model",300,"large","M1","Other",3
"mrgn","CSq","model",300,"large","M2","Other",2
"mrgn","CSq","model",300,"large","M3","Other",1
"mrgn","CSq","model",300,"large","M4","Other",1
"mrgn","CSq","edge",300,"large","M0","T1 - T2 Edge Absent",10
"mrgn","CSq","edge",300,"large","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",300,"large","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",300,"large","M3","T1 - T2 Edge Absent",7
"mrgn","CSq","edge",300,"large","M4","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",300,"large","M0","T1 - T2 Edge Present",6
"mrgn","CSq","edge",300,"large","M1","T1 - T2 Edge Present",17
"mrgn","CSq","edge",300,"large","M2","T1 - T2 Edge Present",18
"mrgn","CSq","edge",300,"large","M3","T1 - T2 Edge Present",12
"mrgn","CSq","edge",300,"large","M4","T1 - T2 Edge Present",19
"mrgn","CSq","edge",300,"large","M0","Other",4
"mrgn","CSq","edge",300,"large","M1","Other",3
"mrgn","CSq","edge",300,"large","M2","Other",2
"mrgn","CSq","edge",300,"large","M3","Other",1
"mrgn","CSq","edge",300,"large","M4","Other",1
"mrgn","CSq","model",670,"all","M0","M0",28
"mrgn","CSq","model",670,"all","M1","M0",0
"mrgn","CSq","model",670,"all","M2","M0",0
"mrgn","CSq","model",670,"all","M3","M0",0
"mrgn","CSq","model",670,"all","M4","M0",0
"mrgn","CSq","model",670,"all","M0","M1",15
"mrgn","CSq","model",670,"all","M1","M1",42
"mrgn","CSq","model",670,"all","M2","M1",15
"mrgn","CSq","model",670,"all","M3","M1",7
"mrgn","CSq","model",670,"all","M4","M1",22
"mrgn","CSq","model",670,"all","M0","M2",0
"mrgn","CSq","model",670,"all","M1","M2",0
"mrgn","CSq","model",670,"all","M2","M2",35
"mrgn","CSq","model",670,"all","M3","M2",0
"mrgn","CSq","model",670,"all","M4","M2",0
"mrgn","CSq","model",670,"all","M0","M3",0
"mrgn","CSq","model",670,"all","M1","M3",0
"mrgn","CSq","model",670,"all","M2","M3",0
"mrgn","CSq","model",670,"all","M3","M3",19
"mrgn","CSq","model",670,"all","M4","M3",2
"mrgn","CSq","model",670,"all","M0","M4",0
"mrgn","CSq","model",670,"all","M1","M4",0
"mrgn","CSq","model",670,"all","M2","M4",0
"mrgn","CSq","model",670,"all","M3","M4",26
"mrgn","CSq","model",670,"all","M4","M4",23
"mrgn","CSq","model",670,"all","M0","Other",17
"mrgn","CSq","model",670,"all","M1","Other",18
"mrgn","CSq","model",670,"all","M2","Other",10
"mrgn","CSq","model",670,"all","M3","Other",8
"mrgn","CSq","model",670,"all","M4","Other",13
"mrgn","CSq","edge",670,"all","M0","T1 - T2 Edge Absent",28
"mrgn","CSq","edge",670,"all","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",670,"all","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",670,"all","M3","T1 - T2 Edge Absent",19
"mrgn","CSq","edge",670,"all","M4","T1 - T2 Edge Absent",2
"mrgn","CSq","edge",670,"all","M0","T1 - T2 Edge Present",15
"mrgn","CSq","edge",670,"all","M1","T1 - T2 Edge Present",42
"mrgn","CSq","edge",670,"all","M2","T1 - T2 Edge Present",50
"mrgn","CSq","edge",670,"all","M3","T1 - T2 Edge Present",33
"mrgn","CSq","edge",670,"all","M4","T1 - T2 Edge Present",45
"mrgn","CSq","edge",670,"all","M0","Other",17
"mrgn","CSq","edge",670,"all","M1","Other",18
"mrgn","CSq","edge",670,"all","M2","Other",10
"mrgn","CSq","edge",670,"all","M3","Other",8
"mrgn","CSq","edge",670,"all","M4","Other",13
"mrgn","CSq","model",670,"small","M0","M0",2
"mrgn","CSq","model",670,"small","M1","M0",0
"mrgn","CSq","model",670,"small","M2","M0",0
"mrgn","CSq","model",670,"small","M3","M0",0
"mrgn","CSq","model",670,"small","M4","M0",0
"mrgn","CSq","model",670,"small","M0","M1",5
"mrgn","CSq","model",670,"small","M1","M1",5
"mrgn","CSq","model",670,"small","M2","M1",10
"mrgn","CSq","model",670,"small","M3","M1",4
"mrgn","CSq","model",670,"small","M4","M1",3
"mrgn","CSq","model",670,"small","M0","M2",0
"mrgn","CSq","model",670,"small","M1","M2",0
"mrgn","CSq","model",670,"small","M2","M2",0
"mrgn","CSq","model",670,"small","M3","M2",0
"mrgn","CSq","model",670,"small","M4","M2",0
"mrgn","CSq","model",670,"small","M0","M3",0
"mrgn","CSq","model",670,"small","M1","M3",0
"mrgn","CSq","model",670,"small","M2","M3",0
"mrgn","CSq","model",670,"small","M3","M3",3
"mrgn","CSq","model",670,"small","M4","M3",2
"mrgn","CSq","model",670,"small","M0","M4",0
"mrgn","CSq","model",670,"small","M1","M4",0
"mrgn","CSq","model",670,"small","M2","M4",0
"mrgn","CSq","model",670,"small","M3","M4",5
"mrgn","CSq","model",670,"small","M4","M4",3
"mrgn","CSq","model",670,"small","M0","Other",13
"mrgn","CSq","model",670,"small","M1","Other",15
"mrgn","CSq","model",670,"small","M2","Other",10
"mrgn","CSq","model",670,"small","M3","Other",8
"mrgn","CSq","model",670,"small","M4","Other",12
"mrgn","CSq","edge",670,"small","M0","T1 - T2 Edge Absent",2
"mrgn","CSq","edge",670,"small","M1","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",670,"small","M2","T1 - T2 Edge Absent",0
"mrgn","CSq","edge",670,"small","M3","T1 - T2 Edge Absent",3
"mrgn","CSq","edge",670,"small","M4","T1 - T2 Edge Absent",2
"mrgn","CSq","edge",670,"small","M0","T1 - T2 Edge Present",5
"mrgn","CSq","edge",670,"small","M1","T1 - T2 Edge Present",5
"mrgn","CSq","edge",670,"small","M2","T1 - T2 Edge Present",10
"mrgn","CSq","edge",670,"small","M3","T1 - T2 Edge Present",9
"mrgn","CSq","edge",670,"small","M4","T1 - T2 Edge Present",6
"mrgn","CSq","edge",670,"small","M0","Other",13
